t,measureStartTime,full,gain,int_idx,state
2653,0,0,0,0,IDLE
2654,0,0,0,0,IDLE
2655,0,0,0,0,IDLE
2656,0,0,0,0,IDLE
2657,0,0,0,0,IDLE
2659,0,0,0,0,IDLE
2660,0,0,0,0,IDLE
2661,0,0,0,0,IDLE
2662,0,0,0,0,IDLE
2663,0,0,0,0,IDLE
2664,0,0,0,0,IDLE
2665,0,0,0,0,IDLE
2666,0,0,0,0,IDLE
2667,0,0,0,0,IDLE
2668,0,0,0,0,IDLE
2669,0,0,0,0,IDLE
2670,0,0,0,0,IDLE
2671,0,0,0,0,IDLE
2672,0,0,0,0,IDLE
2673,0,0,0,0,IDLE
2674,0,0,0,0,IDLE
2675,0,0,0,0,IDLE
2676,0,0,0,0,IDLE
2677,0,0,0,0,IDLE
2678,0,0,0,0,IDLE
2679,0,0,0,0,IDLE
2680,0,0,0,0,IDLE
2681,0,0,0,0,IDLE
2682,0,0,0,0,IDLE
2683,0,0,0,0,IDLE
2684,0,0,0,0,IDLE
2685,0,0,0,0,IDLE
2686,0,0,0,0,IDLE
2687,0,0,0,0,IDLE
2688,0,0,0,0,IDLE
2689,0,0,0,0,IDLE
2690,0,0,0,0,IDLE
2691,0,0,0,0,IDLE
2692,0,0,0,0,IDLE
2693,0,0,0,0,IDLE
2695,0,0,0,0,IDLE
2696,0,0,0,0,IDLE
2697,0,0,0,0,IDLE
2698,0,0,0,0,IDLE
2699,0,0,0,0,IDLE
2700,0,0,0,0,IDLE
2701,0,0,0,0,IDLE
2702,0,0,0,0,IDLE
2703,0,0,0,0,IDLE
2704,0,0,0,0,IDLE
2705,0,0,0,0,IDLE
2706,0,0,0,0,IDLE
2707,0,0,0,0,IDLE
2709,0,0,0,0,IDLE
2710,0,0,0,0,IDLE
2711,0,0,0,0,IDLE
2712,0,0,0,0,IDLE
2713,0,0,0,0,IDLE
2714,0,0,0,0,IDLE
2715,0,0,0,0,IDLE
2716,0,0,0,0,IDLE
2717,0,0,0,0,IDLE
2718,0,0,0,0,IDLE
2719,0,0,0,0,IDLE
2720,0,0,0,0,IDLE
2721,0,0,0,0,IDLE
2722,0,0,0,0,IDLE
2723,0,0,0,0,IDLE
2724,0,0,0,0,IDLE
2725,0,0,0,0,IDLE
2726,0,0,0,0,IDLE
3531,0,0,0,0,IDLE
3532,0,0,0,0,CHARGE
3533,0,0,0,0,CHARGE
3534,0,0,0,0,CHARGE
3535,0,0,0,0,CHARGE
3536,0,0,0,0,CHARGE
3537,0,0,0,0,CHARGE
3538,0,0,0,0,CHARGE
3539,0,0,0,0,CHARGE
3540,0,0,0,0,CHARGE
3541,0,0,0,0,CHARGE
3542,0,0,0,0,CHARGE
3543,0,0,0,0,CHARGE
3544,0,0,0,0,CHARGE
3545,0,0,0,0,CHARGE
3547,0,0,0,0,CHARGE
3548,0,0,0,0,CHARGE
3549,0,0,0,0,CHARGE
3550,0,0,0,0,CHARGE
3551,0,0,0,0,CHARGE
3553,0,0,0,0,CHARGE
3554,0,0,0,0,CHARGE
3555,0,0,0,0,CHARGE
3556,0,0,0,0,CHARGE
3557,0,0,0,0,CHARGE
3559,0,0,0,0,CHARGE
3560,0,0,0,0,CHARGE
3561,0,0,0,0,CHARGE
3562,0,0,0,0,CHARGE
3563,0,0,0,0,CHARGE
3564,0,0,0,0,CHARGE
3565,0,0,0,0,CHARGE
3566,0,0,0,0,CHARGE
3567,0,0,0,0,CHARGE
3568,0,0,0,0,CHARGE
3570,0,0,0,0,CHARGE
3571,0,0,0,0,CHARGE
3572,0,0,0,0,CHARGE
3573,0,0,0,0,CHARGE
3574,0,0,0,0,CHARGE
3575,0,0,0,0,CHARGE
3576,0,0,0,0,CHARGE
3577,0,0,0,0,CHARGE
3578,0,0,0,0,CHARGE
3579,0,0,0,0,CHARGE
3581,0,0,0,0,CHARGE
3582,0,0,0,0,CHARGE
3583,0,0,0,0,CHARGE
3584,0,0,0,0,CHARGE
3585,0,0,0,0,CHARGE
3586,0,0,0,0,CHARGE
3587,0,0,0,0,CHARGE
3588,0,0,0,0,CHARGE
3589,0,0,0,0,CHARGE
3590,0,0,0,0,CHARGE
3592,0,0,0,0,CHARGE
3593,0,0,0,0,CHARGE
3594,0,0,0,0,CHARGE
3595,0,0,0,0,CHARGE
3596,0,0,0,0,CHARGE
3597,0,0,0,0,CHARGE
3598,0,0,0,0,CHARGE
3599,0,0,0,0,CHARGE
3601,0,0,0,0,CHARGE
3602,0,0,0,0,CHARGE
3603,0,0,0,0,CHARGE
3604,0,0,0,0,CHARGE
3605,0,0,0,0,CHARGE
3606,0,0,0,0,CHARGE
3607,0,0,0,0,CHARGE
3608,0,0,0,0,CHARGE
3610,0,0,0,0,CHARGE
3611,0,0,0,0,CHARGE
3612,0,0,0,0,CHARGE
3613,0,0,0,0,CHARGE
3614,0,0,0,0,CHARGE
3615,0,0,0,0,CHARGE
3616,0,0,0,0,CHARGE
3617,0,0,0,0,CHARGE
3618,0,0,0,0,CHARGE
3620,0,0,0,0,CHARGE
3621,0,0,0,0,CHARGE
3622,0,0,0,0,CHARGE
3623,0,0,0,0,CHARGE
3624,0,0,0,0,CHARGE
3625,0,0,0,0,CHARGE
3626,0,0,0,0,CHARGE
3627,0,0,0,0,CHARGE
3628,0,0,0,0,CHARGE
3630,0,0,0,0,CHARGE
3631,0,0,0,0,CHARGE
3632,0,0,0,0,CHARGE
3633,0,0,0,0,CHARGE
3634,0,0,0,0,CHARGE
3635,0,0,0,0,CHARGE
3636,0,0,0,0,CHARGE
3637,0,0,0,0,CHARGE
3639,0,0,0,0,CHARGE
3640,0,0,0,0,CHARGE
3641,0,0,0,0,CHARGE
3642,0,0,0,0,CHARGE
3643,0,0,0,0,CHARGE
3644,0,0,0,0,CHARGE
3645,0,0,0,0,CHARGE
3646,0,0,0,0,CHARGE
3647,0,0,0,0,CHARGE
3648,0,0,0,0,CHARGE
3649,0,0,0,0,CHARGE
3651,0,0,0,0,CHARGE
3652,0,0,0,0,CHARGE
3653,0,0,0,0,CHARGE
3654,0,0,0,0,CHARGE
3655,0,0,0,0,CHARGE
3656,0,0,0,0,CHARGE
3657,0,0,0,0,CHARGE
3658,0,0,0,0,CHARGE
3659,0,0,0,0,CHARGE
3660,0,0,0,0,CHARGE
3661,0,0,0,0,CHARGE
3662,0,0,0,0,CHARGE
