t,measureStartTime,full,gain,int_idx,state
TSL2591 found
AW9523 found
202429,0,0,0,0,IDLE
202430,0,0,0,0,IDLE
202431,0,0,0,0,IDLE
202432,0,0,0,0,IDLE
202433,0,0,0,0,IDLE
202434,0,0,0,0,IDLE
202435,0,0,0,0,IDLE
202436,0,0,0,0,IDLE
202436,0,0,0,0,IDLE
202437,0,0,0,0,IDLE
202438,0,0,0,0,IDLE
202439,0,0,0,0,IDLE
202440,0,0,0,0,IDLE
202442,0,0,0,0,IDLE
202443,0,0,0,0,IDLE
202445,0,0,0,0,IDLE
202446,0,0,0,0,IDLE
202448,0,0,0,0,IDLE
202449,0,0,0,0,IDLE
202450,0,0,0,0,IDLE
202451,0,0,0,0,IDLE
202452,0,0,0,0,IDLE
202453,0,0,0,0,IDLE
202455,0,0,0,0,IDLE
202456,0,0,0,0,IDLE
202457,0,0,0,0,IDLE
202458,0,0,0,0,IDLE
202458,0,0,0,0,IDLE
202459,0,0,0,0,IDLE
202460,0,0,0,0,IDLE
202461,0,0,0,0,IDLE
202462,0,0,0,0,IDLE
202463,0,0,0,0,IDLE
202464,0,0,0,0,IDLE
202465,0,0,0,0,IDLE
202466,0,0,0,0,IDLE
202468,0,0,0,0,IDLE
202469,0,0,0,0,IDLE
202470,0,0,0,0,IDLE
202471,0,0,0,0,IDLE
202472,0,0,0,0,IDLE
202473,0,0,0,0,IDLE
202474,0,0,0,0,IDLE
202476,0,0,0,0,IDLE
202477,0,0,0,0,IDLE
202478,0,0,0,0,IDLE
202479,0,0,0,0,IDLE
202480,0,0,0,0,IDLE
202481,0,0,0,0,IDLE
202482,0,0,0,0,IDLE
202483,0,0,0,0,IDLE
202484,0,0,0,0,IDLE
202484,0,0,0,0,IDLE
202485,0,0,0,0,IDLE
202486,0,0,0,0,IDLE
202487,0,0,0,0,IDLE
202488,0,0,0,0,IDLE
202489,0,0,0,0,IDLE
202490,0,0,0,0,IDLE
202491,0,0,0,0,IDLE
202493,0,0,0,0,IDLE
202495,0,0,0,0,IDLE
202496,0,0,0,0,IDLE
202497,0,0,0,0,IDLE
202498,0,0,0,0,IDLE
202500,0,0,0,0,IDLE
202501,0,0,0,0,IDLE
202502,0,0,0,0,IDLE
202503,0,0,0,0,IDLE
202505,0,0,0,0,IDLE
202506,0,0,0,0,IDLE
202506,0,0,0,0,IDLE
202507,0,0,0,0,IDLE
202508,0,0,0,0,IDLE
202509,0,0,0,0,IDLE
202510,0,0,0,0,IDLE
202511,0,0,0,0,IDLE
202512,0,0,0,0,IDLE
202513,0,0,0,0,IDLE
202514,0,0,0,0,IDLE
202515,0,0,0,0,IDLE
202516,0,0,0,0,IDLE
202517,0,0,0,0,IDLE
202518,0,0,0,0,IDLE
202519,0,0,0,0,IDLE
202519,0,0,0,0,IDLE
202520,0,0,0,0,IDLE
202521,0,0,0,0,IDLE
202522,0,0,0,0,IDLE
202523,0,0,0,0,IDLE
202524,0,0,0,0,IDLE
202525,0,0,0,0,IDLE
202526,0,0,0,0,IDLE
202527,0,0,0,0,IDLE
202528,0,0,0,0,IDLE
202529,0,0,0,0,IDLE
202530,0,0,0,0,IDLE
202531,0,0,0,0,IDLE
202531,0,0,0,0,IDLE
202532,0,0,0,0,IDLE
202533,0,0,0,0,IDLE
202534,0,0,0,0,IDLE
202535,0,0,0,0,IDLE
202536,0,0,0,0,IDLE
202537,0,0,0,0,IDLE
202538,0,0,0,0,IDLE
202539,0,0,0,0,IDLE
202540,0,0,0,0,IDLE
202541,0,0,0,0,IDLE
202542,0,0,0,0,IDLE
202542,0,0,0,0,IDLE
202543,0,0,0,0,IDLE
202544,0,0,0,0,IDLE
202545,0,0,0,0,IDLE
202546,0,0,0,0,IDLE
202547,0,0,0,0,IDLE
202548,0,0,0,0,IDLE
202549,0,0,0,0,IDLE
202550,0,0,0,0,IDLE
202551,0,0,0,0,IDLE
202552,0,0,0,0,IDLE
202553,0,0,0,0,IDLE
202553,0,0,0,0,IDLE
202554,0,0,0,0,IDLE
202555,0,0,0,0,IDLE
202556,0,0,0,0,IDLE
202557,0,0,0,0,IDLE
202558,0,0,0,0,IDLE
202559,0,0,0,0,IDLE
202560,0,0,0,0,IDLE
202561,0,0,0,0,IDLE
202562,0,0,0,0,IDLE
202563,0,0,0,0,IDLE
202564,0,0,0,0,IDLE
202565,0,0,0,0,IDLE
202566,0,0,0,0,IDLE
202567,0,0,0,0,IDLE
202568,0,0,0,0,IDLE
202569,0,0,0,0,IDLE
202570,0,0,0,0,IDLE
202570,0,0,0,0,IDLE
202571,0,0,0,0,IDLE
202572,0,0,0,0,IDLE
202573,0,0,0,0,IDLE
202574,0,0,0,0,IDLE
202575,0,0,0,0,IDLE
202576,0,0,0,0,IDLE
202577,0,0,0,0,IDLE
202578,0,0,0,0,IDLE
202579,0,0,0,0,IDLE
202580,0,0,0,0,IDLE
202581,0,0,0,0,IDLE
202582,0,0,0,0,IDLE
202583,0,0,0,0,IDLE
202584,0,0,0,0,IDLE
202585,0,0,0,0,IDLE
202586,0,0,0,0,IDLE
202587,0,0,0,0,IDLE
202588,0,0,0,0,IDLE
202589,0,0,0,0,IDLE
202589,0,0,0,0,IDLE
202590,0,0,0,0,IDLE
202591,0,0,0,0,IDLE
202592,0,0,0,0,IDLE
202593,0,0,0,0,IDLE
202594,0,0,0,0,IDLE
202595,0,0,0,0,IDLE
202596,0,0,0,0,IDLE
202597,0,0,0,0,IDLE
202598,0,0,0,0,IDLE
202599,0,0,0,0,IDLE
202600,0,0,0,0,IDLE
202601,0,0,0,0,IDLE
202601,0,0,0,0,IDLE
202602,0,0,0,0,IDLE
202603,0,0,0,0,IDLE
202604,0,0,0,0,IDLE
202605,0,0,0,0,IDLE
202606,0,0,0,0,IDLE
202607,0,0,0,0,IDLE
202608,0,0,0,0,IDLE
202609,0,0,0,0,IDLE
202610,0,0,0,0,IDLE
202610,0,0,0,0,IDLE
202611,0,0,0,0,IDLE
202612,0,0,0,0,IDLE
202614,0,0,0,0,IDLE
202615,0,0,0,0,IDLE
202616,0,0,0,0,IDLE
202616,0,0,0,0,IDLE
202617,0,0,0,0,IDLE
202618,0,0,0,0,IDLE
202619,0,0,0,0,IDLE
202620,0,0,0,0,IDLE
202621,0,0,0,0,IDLE
202622,0,0,0,0,IDLE
202623,0,0,0,0,IDLE
202624,0,0,0,0,IDLE
202624,0,0,0,0,IDLE
202625,0,0,0,0,IDLE
202626,0,0,0,0,IDLE
202627,0,0,0,0,IDLE
202628,0,0,0,0,IDLE
202629,0,0,0,0,IDLE
202630,0,0,0,0,IDLE
202631,0,0,0,0,IDLE
202632,0,0,0,0,IDLE
202632,0,0,0,0,IDLE
202633,0,0,0,0,IDLE
202634,0,0,0,0,IDLE
202635,0,0,0,0,IDLE
202636,0,0,0,0,IDLE
202637,0,0,0,0,IDLE
202638,0,0,0,0,IDLE
202639,0,0,0,0,IDLE
202640,0,0,0,0,IDLE
202640,0,0,0,0,IDLE
202641,0,0,0,0,IDLE
202642,0,0,0,0,IDLE
202643,0,0,0,0,IDLE
202644,0,0,0,0,IDLE
202645,0,0,0,0,IDLE
202646,0,0,0,0,IDLE
202647,0,0,0,0,IDLE
202648,0,0,0,0,IDLE
202649,0,0,0,0,IDLE
202650,0,0,0,0,IDLE
202650,0,0,0,0,IDLE
202651,0,0,0,0,IDLE
202652,0,0,0,0,IDLE
202653,0,0,0,0,IDLE
202654,0,0,0,0,IDLE
202655,0,0,0,0,IDLE
202656,0,0,0,0,IDLE
202657,0,0,0,0,IDLE
202658,0,0,0,0,IDLE
202658,0,0,0,0,IDLE
202659,0,0,0,0,IDLE
202660,0,0,0,0,IDLE
202661,0,0,0,0,IDLE
202663,0,0,0,0,IDLE
202664,0,0,0,0,IDLE
202664,0,0,0,0,IDLE
202665,0,0,0,0,IDLE
202666,0,0,0,0,IDLE
202667,0,0,0,0,IDLE
202668,0,0,0,0,IDLE
202669,0,0,0,0,IDLE
202670,0,0,0,0,IDLE
202671,0,0,0,0,IDLE
202672,0,0,0,0,IDLE
202672,0,0,0,0,IDLE
202674,0,0,0,0,IDLE
202675,0,0,0,0,IDLE
202676,0,0,0,0,IDLE
202676,0,0,0,0,IDLE
202677,0,0,0,0,IDLE
202678,0,0,0,0,IDLE
202679,0,0,0,0,IDLE
202680,0,0,0,0,IDLE
202681,0,0,0,0,IDLE
202682,0,0,0,0,IDLE
202683,0,0,0,0,IDLE
202684,0,0,0,0,IDLE
202685,0,0,0,0,IDLE
202685,0,0,0,0,IDLE
202686,0,0,0,0,IDLE
202687,0,0,0,0,IDLE
202688,0,0,0,0,IDLE
202689,0,0,0,0,IDLE
202690,0,0,0,0,IDLE
202691,0,0,0,0,IDLE
202692,0,0,0,0,IDLE
202692,0,0,0,0,IDLE
202693,0,0,0,0,IDLE
202694,0,0,0,0,IDLE
202695,0,0,0,0,IDLE
202696,0,0,0,0,IDLE
202697,0,0,0,0,IDLE
202698,0,0,0,0,IDLE
202699,0,0,0,0,IDLE
202699,0,0,0,0,IDLE
202700,0,0,0,0,IDLE
202701,0,0,0,0,IDLE
202702,0,0,0,0,IDLE
202703,0,0,0,0,IDLE
202704,0,0,0,0,IDLE
202705,0,0,0,0,IDLE
202706,0,0,0,0,IDLE
202707,0,0,0,0,IDLE
202707,0,0,0,0,IDLE
206897,206175,371,3,5,MEASURE
207619,206175,363,3,5,MEASURE
208341,206175,353,3,5,MEASURE
209064,206175,352,3,5,MEASURE
209786,206175,363,3,5,MEASURE
210509,206175,353,3,5,MEASURE
211232,206175,363,3,5,MEASURE
211955,206175,353,3,5,MEASURE
212677,206175,363,3,5,MEASURE
213400,206175,353,3,5,MEASURE
214124,206175,363,3,5,MEASURE
214847,206175,363,3,5,MEASURE
215569,206175,363,3,5,MEASURE
216291,206175,352,3,5,MEASURE
217014,206175,363,3,5,MEASURE
217736,206175,363,3,5,MEASURE
218459,206175,364,3,5,MEASURE
219181,206175,363,3,5,MEASURE
219905,206175,363,3,5,MEASURE
220627,206175,363,3,5,MEASURE
221350,206175,351,3,5,MEASURE
222073,206175,353,3,5,MEASURE
222795,206175,363,3,5,MEASURE
223518,206175,351,3,5,MEASURE
224241,206175,352,3,5,MEASURE
224963,206175,363,3,5,MEASURE
225687,206175,363,3,5,MEASURE
226409,206175,363,3,5,MEASURE
227131,206175,364,3,5,MEASURE
227854,206175,351,3,5,MEASURE
228577,206175,351,3,5,MEASURE
229300,206175,353,3,5,MEASURE
230022,206175,363,3,5,MEASURE
230745,206175,352,3,5,MEASURE
231468,206175,363,3,5,MEASURE
232191,206175,362,3,5,MEASURE
232913,206175,363,3,5,MEASURE
233635,206175,363,3,5,MEASURE
234358,206175,362,3,5,MEASURE
235081,206175,363,3,5,MEASURE
235804,206175,362,3,5,MEASURE
236526,206175,352,3,5,MEASURE
237249,206175,362,3,5,MEASURE
237971,206175,363,3,5,MEASURE
238693,206175,352,3,5,MEASURE
239416,206175,363,3,5,MEASURE
240139,206175,363,3,5,MEASURE
240861,206175,363,3,5,MEASURE
241584,206175,362,3,5,MEASURE
242306,206175,363,3,5,MEASURE
243028,206175,363,3,5,MEASURE
243751,206175,352,3,5,MEASURE
244474,206175,352,3,5,MEASURE
245196,206175,363,3,5,MEASURE
245919,206175,363,3,5,MEASURE
246642,206175,352,3,5,MEASURE
247365,206175,362,3,5,MEASURE
248088,206175,352,3,5,MEASURE
248810,206175,352,3,5,MEASURE
249533,206175,352,3,5,MEASURE
250255,206175,363,3,5,MEASURE
250977,206175,363,3,5,MEASURE
251700,206175,362,3,5,MEASURE
252422,206175,362,3,5,MEASURE
253145,206175,362,3,5,MEASURE
253868,206175,363,3,5,MEASURE
254590,206175,363,3,5,MEASURE
255313,206175,352,3,5,MEASURE
256035,206175,362,3,5,MEASURE
256758,206175,353,3,5,MEASURE
257480,206175,362,3,5,MEASURE
258203,206175,362,3,5,MEASURE
258925,206175,362,3,5,MEASURE
259647,206175,363,3,5,MEASURE
260370,206175,352,3,5,MEASURE
261093,206175,352,3,5,MEASURE
261815,206175,364,3,5,MEASURE
262538,206175,352,3,5,MEASURE
263260,206175,363,3,5,MEASURE
263983,206175,363,3,5,MEASURE
264705,206175,353,3,5,MEASURE
265428,206175,363,3,5,MEASURE
266150,206175,363,3,5,MEASURE
266873,0,0,0,0,DONE
